dateTime,u,v,ws,wd,wp
2011090605,-0.03,-2.66,2.66,180.71,0.026
2011090606,-0.58,-2.09,2.17,195.38,0.095
2011090607,-0.95,-1.65,1.9,209.87,0.095
2011090608,-1.17,-1.32,1.76,221.66,0.026
2011090609,-1.29,-1.03,1.65,231.48,0
2011090610,-1.34,-0.73,1.53,241.46,0
2011090611,-1.29,-0.38,1.35,253.43,0
2011090612,-1.09,0.04,1.09,272.02,0
2011090813,-1.69,-1.59,2.32,226.71,0.148
2011090814,-1.46,-1.58,2.16,222.77,0.005
2011090815,-1.02,-1.49,1.8,214.42,0
2011090816,-0.28,-1.24,1.27,192.62,0
2011090817,0.67,-1.04,1.24,147.29,0
2011090818,1.68,-1.15,2.04,124.37,0
2011090819,2.63,-1.74,3.15,123.45,0.026
2011090820,3.32,-2.54,4.18,127.42,0.063
2011090821,3.57,-3.21,4.8,131.93,0.074
2011090822,3.27,-3.48,4.77,136.82,0.101
2011090823,2.58,-3.49,4.34,143.46,0.069
2011090900,1.77,-3.45,3.88,152.82,0.074
2011090901,0.99,-3.48,3.62,164.19,0.063
2011090902,0.31,-3.47,3.48,174.83,0.127
2011090903,-0.21,-3.3,3.31,183.7,0.106
2011090904,-0.57,-2.9,2.95,191.19,0.069
2011090905,-0.78,-2.39,2.51,198.05,0.032
2011090906,-0.85,-1.97,2.14,203.46,0.011
2011090907,-0.82,-1.76,1.95,205.02,0.016
2011090908,-0.74,-1.75,1.9,202.93,0.016
2011090909,-0.66,-1.85,1.96,199.73,0.026
2011090910,-0.62,-1.98,2.07,197.46,0.037
2011090911,-0.55,-2.07,2.15,194.98,0.069
2011090912,-0.37,-2.07,2.11,190.22,0.079
2011090913,-0.09,-1.64,1.65,183.01,0.032
2011090914,0.35,-1.53,1.57,166.97,0.005
2011090915,0.86,-1.41,1.65,148.49,0
2011090916,1.41,-1.29,1.91,132.45,0.005
2011090917,1.95,-1.23,2.31,122.13,0
2011090918,2.45,-1.28,2.76,117.69,0
2011090919,2.86,-1.5,3.23,117.75,0.016
2011090920,3.16,-1.81,3.64,119.75,0.026
2011090921,3.34,-2.09,3.94,122.01,0.021
2011090922,3.36,-2.28,4.06,124.15,0.037
2011090923,3.05,-2.42,3.89,128.35,0.095
2011091000,2.24,-2.57,3.41,139.03,0.132
2011091201,2.54,2.07,3.28,50.85,0.185
2011091202,2.45,2.21,3.3,47.96,0.238
2011091203,2.37,2.34,3.33,45.41,0.228
2011091204,2.21,2.37,3.24,42.91,0.169
2011091205,1.9,2.23,2.93,40.52,0.095
2011091206,1.4,1.78,2.27,38.12,0.058
2011091207,0.67,1.01,1.21,33.72,0.069
2011091208,-0.17,0.16,0.23,312.11,0.026
2011091209,-1.01,-0.46,1.11,245.75,0
2011091210,-1.74,-0.58,1.83,251.48,0
2011091211,-2.35,-0.29,2.37,263.09,0
2011091212,-2.88,0.3,2.9,275.86,0
2011091213,-2.67,0.91,2.82,288.82,0
2011091214,-2.96,1.47,3.3,296.4,0.005
2011091215,-2.94,2.01,3.56,304.41,0.016
2011091216,-2.52,2.5,3.55,314.82,0.026
2011091217,-1.8,3.01,3.51,329.1,0
2011091218,-0.93,3.62,3.74,345.63,0.021
2011091219,-0.05,4.38,4.38,359.4,0.048
2011091220,0.67,5.07,5.11,7.52,0.079
2011091221,1.04,5.46,5.55,10.75,0.259
2011091222,0.96,5.37,5.46,10.16,0.333
2011091223,0.72,5.03,5.08,8.17,0.439
2011091300,0.68,4.73,4.78,8.16,0.566
2011091301,1.94,4.91,5.28,21.58,0.672
2011091302,3.27,4.91,5.9,33.68,0.677
2011091303,4.43,4.75,6.5,42.99,0.651
2011091304,5.01,4.23,6.56,49.8,0.582
2011091305,5.26,3.2,6.16,58.71,0.233
2011091306,5.62,1.52,5.82,74.9,0.265
2011091307,6.36,-0.82,6.41,97.3,0.799
2011091308,7.17,-3.28,7.88,114.61,0.894
2011091309,7.56,-5.24,9.2,124.73,0.91
2011091310,7.23,-6.22,9.54,130.72,0.968
2011091311,6.49,-6.47,9.16,134.9,0.968
2011091312,5.83,-6.39,8.65,137.65,0.947
2011091513,2.71,-6.19,6.76,156.37,0.344
2011091514,3.33,-7.05,7.8,154.73,0.312
2011091515,4.08,-7.46,8.5,151.34,0.228
2011091516,4.86,-7.16,8.65,145.82,0.212
2011091517,5.61,-6.5,8.59,139.22,0.476
2011091518,6.26,-6.01,8.67,133.83,0.593
2011091519,6.73,-6.02,9.03,131.81,0.64
2011091520,6.9,-6.23,9.29,132.07,0.571
2011091521,6.63,-6.15,9.05,132.87,0.534
2011091522,5.87,-5.48,8.02,133.03,0.524
2011091523,4.87,-4.48,6.62,132.55,0.45
2011091600,4.01,-3.59,5.38,131.83,0.45
2011091601,3.48,-3.29,4.79,133.33,0.492
2011091602,3.22,-3.18,4.53,134.63,0.418
2011091603,3.0,-3.22,4.4,137.06,0.265
2011091604,2.69,-3.26,4.23,140.48,0.159
2011091605,2.41,-3.19,4.0,142.85,0.069
2011091606,2.35,-2.9,3.73,140.97,0.005
2011091607,2.59,-2.35,3.49,132.2,0
2011091608,2.9,-1.71,3.37,120.53,0.005
2011091609,2.99,-1.23,3.24,112.4,0
2011091610,2.68,-1.07,2.89,111.71,0
2011091611,2.32,-1.05,2.55,114.43,0
2011091612,2.39,-0.95,2.58,111.75,0
2011091613,3.17,-0.71,3.24,102.58,0.005
2011091614,3.94,-0.56,3.98,98.05,0
2011091615,4.43,-0.43,4.45,95.6,0.005
2011091616,4.37,-0.39,4.39,95.14,0.011
2011091617,3.89,-0.45,3.91,96.58,0.026
2011091618,3.21,-0.61,3.26,100.76,0
2011091619,2.51,-0.88,2.66,109.21,0
2011091620,1.86,-1.23,2.23,123.39,0
2011091621,1.26,-1.63,2.06,142.3,0
2011091622,0.73,-2.02,2.15,160.22,0
2011091623,0.27,-2.17,2.19,173.04,0
2011091700,-0.12,-1.82,1.83,183.75,0
2011091901,-4.06,3.19,5.16,308.19,0.921
2011091902,-3.81,3.45,5.14,312.23,0.958
2011091903,-3.5,3.72,5.11,316.73,0.926
2011091904,-3.11,3.79,4.91,320.63,0.884
2011091905,-2.74,3.75,4.64,323.82,0.772
2011091906,-2.53,3.72,4.5,325.82,0.688
2011091907,-2.58,3.82,4.61,326.0,0.577
2011091908,-2.84,4.01,4.92,324.68,0.397
2011091909,-3.24,4.22,5.32,322.53,0.598
2011091910,-3.66,4.38,5.71,320.14,0.751
2011091911,-3.99,4.46,5.98,318.21,0.534
2011091912,-4.08,4.43,6.02,317.32,0.354
2011091913,-4.52,5.48,7.11,320.51,0.18
2011091914,-3.6,5.1,6.25,324.77,0.079
2011091915,-2.22,4.33,4.87,332.81,0.005
2011091916,-0.44,3.13,3.16,352.06,0.026
2011091917,1.46,1.61,2.18,42.23,0.254
2011091918,3.12,-0.09,3.12,91.67,0.376
2011091919,4.24,-1.81,4.61,113.08,0.614
2011091920,4.86,-3.26,5.85,123.86,0.63
2011091921,5.06,-4.14,6.54,129.31,0.672
2011091922,4.93,-4.26,6.51,130.88,0.751
2011091923,4.47,-3.86,5.91,130.8,0.614
2011092000,3.72,-3.3,4.97,131.57,0.46
2011092001,3.53,-2.38,4.26,123.94,0.418
2011092002,2.66,-2.02,3.34,127.19,0.349
2011092003,1.97,-1.52,2.48,127.62,0.259
2011092004,1.72,-0.77,1.88,114.11,0.164
2011092005,1.84,0.07,1.84,87.84,0.037
2011092006,2.15,0.79,2.29,69.93,0
2011092007,2.5,1.23,2.78,63.76,0.005
2011092008,2.68,1.47,3.05,61.15,0.005
2011092009,2.5,1.65,3.0,56.6,0.011
2011092010,1.87,1.85,2.63,45.21,0.021
2011092011,1.01,2.04,2.27,26.28,0.048
2011092012,0.25,2.13,2.15,6.64,0.048
2011092213,3.99,-2.69,4.81,123.97,0.132
2011092214,3.75,-2.61,4.57,124.84,0.106
2011092215,3.53,-2.32,4.22,123.34,0.101
2011092216,3.49,-1.9,3.97,118.66,0.079
2011092217,3.55,-1.45,3.83,112.15,0.048
2011092218,3.58,-1.02,3.73,105.83,0.005
2011092219,3.48,-0.68,3.54,101.03,0
2011092220,3.25,-0.44,3.28,97.63,0
2011092221,2.95,-0.28,2.97,95.45,0
2011092222,2.64,-0.19,2.65,94.22,0.005
2011092223,2.36,-0.1,2.36,92.34,0.069
2011092300,2.16,0.11,2.16,87.21,0.032
2011092301,1.4,0.08,1.41,86.93,0
2011092302,1.42,0.61,1.54,66.91,0
2011092303,1.53,0.94,1.8,58.34,0
2011092304,1.59,0.9,1.83,60.45,0
2011092305,1.59,0.66,1.72,67.49,0
2011092306,1.57,0.5,1.65,72.49,0
2011092307,1.55,0.61,1.66,68.37,0
2011092308,1.48,0.92,1.75,58.17,0
2011092309,1.34,1.25,1.83,46.82,0
2011092310,1.09,1.48,1.83,36.36,0
2011092311,0.84,1.57,1.78,28.24,0
2011092312,0.73,1.52,1.69,25.62,0
2011092313,-1.25,0.0,1.25,270.22,0
2011092314,-1.4,-0.08,1.4,266.56,0
2011092315,-1.39,0.01,1.39,270.41,0
2011092316,-1.19,0.32,1.23,285.21,0
2011092317,-0.78,0.59,0.98,307.48,0
2011092318,-0.17,0.49,0.52,340.64,0
2011092319,0.58,-0.2,0.61,109.18,0
2011092320,1.31,-1.2,1.78,132.54,0
2011092321,1.83,-2.11,2.8,139.07,0
2011092322,1.99,-2.63,3.3,142.78,0
2011092323,1.8,-2.78,3.31,147.05,0.005
2011092400,1.31,-2.72,3.02,154.28,0.037
2011092601,-0.76,-1.45,1.64,207.78,0
2011092602,-1.24,-1.78,2.17,214.81,0.005
2011092603,-1.72,-1.99,2.63,220.86,0.048
2011092604,-2.07,-2.08,2.93,224.85,0.164
2011092605,-2.35,-2.01,3.09,229.46,0.423
2011092606,-2.67,-1.7,3.16,237.4,0.476
2011092607,-3.08,-1.16,3.29,249.43,0.593
2011092608,-3.47,-0.56,3.52,260.85,0.688
2011092609,-3.65,-0.16,3.65,267.53,0.593
2011092610,-3.51,-0.12,3.52,267.98,0.624
2011092611,-3.3,-0.34,3.32,264.17,0.667
2011092612,-3.32,-0.6,3.38,259.79,0.598
2011092613,-4.15,-0.98,4.27,256.74,0.571
2011092614,-5.04,-1.03,5.14,258.39,0.524
2011092615,-5.75,-0.87,5.81,261.4,0.624
2011092616,-5.98,-0.38,5.99,266.39,0.656
2011092617,-5.88,0.24,5.88,272.35,0.64
2011092618,-5.7,0.72,5.74,277.17,0.407
2011092619,-5.62,0.85,5.68,278.57,0.312
2011092620,-5.59,0.72,5.64,277.38,0.37
2011092621,-5.5,0.51,5.52,275.35,0.233
2011092622,-5.27,0.35,5.28,273.79,0.275
2011092623,-5.0,0.23,5.01,272.59,0.492
2011092700,-4.86,0.12,4.86,271.37,0.392
2011092701,-3.93,0.6,3.98,278.69,0.312
2011092702,-4.31,0.3,4.33,273.98,0.397
2011092703,-4.88,0.23,4.89,272.73,0.534
2011092704,-5.54,0.44,5.56,274.57,0.519
2011092705,-6.1,0.83,6.16,277.76,0.471
2011092706,-6.33,1.26,6.45,281.28,0.46
2011092707,-6.07,1.63,6.28,285.0,0.677
2011092708,-5.43,1.9,5.76,289.27,0.661
2011092709,-4.61,2.08,5.06,294.34,0.688
2011092710,-3.77,2.17,4.35,299.96,0.635
2011092711,-3.09,2.13,3.76,304.53,0.508
2011092712,-2.77,1.91,3.36,304.63,0.513
2011092913,-1.83,2.55,3.14,324.31,0.053
2011092914,-2.15,2.79,3.52,322.37,0.106
2011092915,-2.2,3.1,3.8,324.61,0.053
2011092916,-1.84,3.52,3.97,332.39,0.116
2011092917,-1.3,3.93,4.14,341.64,0.138
2011092918,-0.94,4.21,4.31,347.36,0.122
2011092919,-1.01,4.22,4.34,346.53,0.164
2011092920,-1.41,3.91,4.16,340.16,0.233
2011092921,-1.96,3.23,3.77,328.77,0.153
2011092922,-2.46,2.18,3.28,311.56,0.085
2011092923,-2.71,1.0,2.88,290.22,0.042
2011093000,-2.49,-0.03,2.49,269.3,0.169
2011093001,-0.55,-3.8,3.84,188.19,0.138
2011093002,-2.24,-5.8,6.22,201.08,0.085
2011093003,-3.82,-7.28,8.22,207.71,0.508
2011093004,-4.67,-7.93,9.2,210.51,0.667
2011093005,-4.77,-8.02,9.33,210.74,0.799
2011093006,-4.25,-7.95,9.01,208.11,0.804
2011093007,-3.28,-8.04,8.68,202.18,0.762
2011093008,-2.17,-8.23,8.51,194.77,0.746
2011093009,-1.27,-8.39,8.48,188.63,0.783
2011093010,-0.83,-8.41,8.45,185.63,0.735
2011093011,-0.68,-8.37,8.39,184.64,0.757
2011093012,-0.56,-8.39,8.41,183.82,0.762
2011093013,-0.43,-9.3,9.31,182.65,0.815
2011093014,-0.18,-9.3,9.31,181.13,0.735
2011093015,-0.05,-9.28,9.28,180.29,0.693
2011093016,-0.09,-9.21,9.21,180.58,0.704
2011093017,-0.22,-9.1,9.1,181.39,0.683
2011093018,-0.28,-8.97,8.97,181.81,0.741
2011093019,-0.19,-8.83,8.83,181.23,0.735
2011093020,-0.05,-8.58,8.58,180.31,0.73
2011093021,-0.02,-8.09,8.09,180.11,0.656
2011093022,-0.21,-7.3,7.31,181.63,0.646
2011093023,-0.53,-6.42,6.45,184.75,0.646
2011100100,-0.86,-5.71,5.78,188.53,0.635
2011100301,1.12,-3.76,3.92,163.4,0.201
2011100302,0.83,-3.99,4.07,168.22,0.095
2011100303,0.33,-3.99,4.01,175.26,0.048
2011100304,-0.58,-3.6,3.65,189.12,0.058
2011100305,-1.62,-3.04,3.44,208.04,0.048
2011100306,-2.4,-2.65,3.58,222.1,0.048
2011100307,-2.64,-2.67,3.75,224.59,0.058
2011100308,-2.53,-2.9,3.85,221.05,0.143
2011100309,-2.39,-3.04,3.87,218.17,0.069
2011100310,-2.47,-2.87,3.79,220.64,0.069
2011100311,-2.71,-2.53,3.71,227.04,0.011
2011100312,-3.02,-2.22,3.74,233.69,0
2011100313,-2.72,-2.54,3.72,226.95,0.011
2011100314,-2.89,-2.36,3.73,230.79,0.011
2011100315,-2.85,-2.21,3.61,232.31,0.026
2011100316,-2.44,-2.11,3.23,229.14,0.037
2011100317,-1.73,-2.06,2.69,220.06,0.032
2011100318,-0.87,-2.02,2.2,203.31,0.021
2011100319,-0.01,-1.97,1.97,180.17,0.016
2011100320,0.67,-1.98,2.09,161.14,0.058
2011100321,0.98,-2.1,2.31,154.91,0.074
2011100322,0.78,-2.35,2.47,161.72,0.079
2011100323,0.14,-2.55,2.55,176.91,0.079
2011100400,-0.8,-2.47,2.6,197.88,0.058
2011100401,-1.25,-2.23,2.55,209.35,0.026
2011100402,-2.67,-1.47,3.05,241.14,0.016
2011100403,-3.72,-0.71,3.78,259.19,0.005
2011100404,-4.07,-0.21,4.08,267.11,0.074
2011100405,-3.91,0.08,3.91,271.13,0.143
2011100406,-3.55,0.25,3.56,273.98,0.249
2011100407,-3.22,0.39,3.24,276.84,0.249
2011100408,-2.88,0.48,2.92,279.46,0.312
2011100409,-2.4,0.48,2.45,281.4,0.254
2011100410,-1.74,0.39,1.78,282.61,0.185
2011100411,-1.06,0.3,1.1,285.64,0.148
2011100412,-0.59,0.34,0.68,299.94,0.116
2011100613,-3.06,2.89,4.21,313.44,0.672
2011100614,-3.19,3.24,4.54,315.47,0.45
2011100615,-3.18,3.5,4.73,317.66,0.201
2011100616,-2.95,3.55,4.62,320.32,0.085
2011100617,-2.55,3.48,4.31,323.77,0.042
2011100618,-2.1,3.38,3.98,328.15,0.074
2011100619,-1.72,3.36,3.77,332.85,0.069
2011100620,-1.48,3.35,3.66,336.2,0.048
2011100621,-1.43,3.28,3.58,336.4,0.058
2011100622,-1.62,3.11,3.5,332.43,0.069
2011100623,-1.93,2.86,3.45,325.96,0.159
2011100700,-2.21,2.59,3.4,319.51,0.296
2011100701,-1.46,2.95,3.29,333.65,0.339
2011100702,-1.65,2.65,3.12,328.04,0.365
2011100703,-1.82,2.37,2.99,322.55,0.413
2011100704,-1.93,2.21,2.93,318.75,0.497
2011100705,-1.99,2.15,2.93,317.14,0.497
2011100706,-2.0,2.19,2.96,317.63,0.476
2011100707,-1.93,2.3,3.01,319.99,0.37
2011100708,-1.81,2.48,3.07,323.88,0.317
2011100709,-1.62,2.7,3.15,328.95,0.249
2011100710,-1.38,2.93,3.24,334.75,0.201
2011100711,-1.13,3.15,3.34,340.23,0.18
2011100712,-0.92,3.3,3.43,344.44,0.143
2011100713,-1.17,3.1,3.31,339.31,0.153
2011100714,-0.93,3.21,3.34,343.79,0.159
2011100715,-0.66,3.45,3.51,349.13,0.153
2011100716,-0.35,3.89,3.9,354.9,0.159
2011100717,0.03,4.44,4.44,0.36,0.164
2011100718,0.48,4.96,4.98,5.52,0.159
2011100719,0.98,5.33,5.42,10.36,0.132
2011100720,1.29,5.47,5.61,13.25,0.132
2011100721,1.14,5.27,5.4,12.16,0.185
2011100722,0.38,4.74,4.76,4.55,0.164
2011100723,-0.63,4.1,4.15,351.3,0.164
2011100800,-1.38,3.66,3.91,339.26,0.476
2011101001,1.75,2.43,3.0,35.69,0.042
2011101002,1.85,2.32,2.96,38.51,0.042
2011101003,1.87,2.28,2.95,39.32,0.069
2011101004,1.69,2.4,2.94,35.15,0.063
2011101005,1.36,2.56,2.9,27.85,0.101
2011101006,0.95,2.6,2.77,19.99,0.101
2011101007,0.53,2.4,2.46,12.54,0.09
2011101008,0.11,2.07,2.08,3.09,0.011
2011101009,-0.35,1.77,1.8,348.8,0
2011101010,-0.86,1.6,1.82,331.91,0
2011101011,-1.32,1.58,2.06,320.12,0.005
2011101012,-1.64,1.66,2.33,315.4,0.053
2011101013,-1.84,1.82,2.58,314.69,0.101
2011101014,-1.63,2.12,2.67,322.49,0.164
2011101015,-1.39,2.41,2.78,330.02,0.111
2011101016,-1.3,2.57,2.88,333.23,0.058
2011101017,-1.41,2.68,3.03,332.29,0.069
2011101018,-1.76,2.88,3.38,328.55,0.116
2011101019,-2.35,3.24,4.01,324.06,0.127
2011101020,-2.98,3.58,4.66,320.23,0.111
2011101021,-3.42,3.66,5.0,316.96,0.132
2011101022,-3.49,3.32,4.82,313.57,0.217
2011101023,-3.31,2.76,4.31,309.83,0.487
2011101100,-3.04,2.25,3.79,306.53,0.73
2011101101,-3.18,2.2,3.86,304.71,0.836
2011101102,-2.87,2.38,3.72,309.69,0.878
2011101103,-2.6,2.58,3.66,314.76,0.878
2011101104,-2.47,2.63,3.61,316.86,0.799
2011101105,-2.42,2.59,3.55,316.88,0.704
2011101106,-2.39,2.54,3.49,316.79,0.656
2011101107,-2.3,2.56,3.44,318.07,0.577
2011101108,-2.19,2.58,3.39,319.74,0.492
2011101109,-2.1,2.52,3.28,320.16,0.386
2011101110,-2.08,2.32,3.12,318.08,0.27
2011101111,-2.13,2.11,3.0,314.69,0.275
2011101112,-2.25,2.05,3.04,312.47,0.286
2011101313,-3.75,1.66,4.1,293.87,0.058
2011101314,-4.46,2.7,5.21,301.19,0.021
2011101315,-4.79,3.47,5.92,305.86,0.016
2011101316,-4.5,3.54,5.73,308.21,0.058
2011101317,-3.82,3.23,5.0,310.23,0.074
2011101318,-3.11,3.0,4.32,313.95,0.09
2011101319,-2.67,3.18,4.15,319.97,0.095
2011101320,-2.46,3.51,4.29,324.97,0.09
2011101321,-2.38,3.6,4.31,326.53,0.085
2011101322,-2.34,3.17,3.94,323.6,0.101
2011101323,-2.36,2.5,3.44,316.64,0.122
2011101400,-2.49,1.99,3.19,308.6,0.159
2011101401,-2.42,1.88,3.06,307.93,0.238
2011101402,-3.0,2.08,3.65,304.71,0.233
2011101403,-3.44,2.35,4.16,304.33,0.312
2011101404,-3.46,2.56,4.31,306.49,0.323
2011101405,-3.26,2.69,4.23,309.6,0.349
2011101406,-3.09,2.73,4.12,311.44,0.323
2011101407,-3.17,2.66,4.13,309.99,0.238
2011101408,-3.33,2.44,4.12,306.26,0.206
2011101409,-3.33,2.04,3.9,301.49,0.122
2011101410,-3.02,1.45,3.34,295.62,0.079
2011101411,-2.58,0.79,2.7,287.03,0.042
2011101412,-2.29,0.23,2.31,275.72,0.026
2011101413,2.58,-2.89,3.87,138.27,0.021
2011101414,3.15,-3.53,4.73,138.26,0.011
2011101415,3.87,-3.91,5.5,135.31,0.026
2011101416,4.85,-4.1,6.35,130.26,0.259
2011101417,5.97,-4.16,7.28,124.87,0.471
2011101418,7.1,-4.16,8.23,120.35,0.688
2011101419,8.11,-4.14,9.1,117.05,0.899
2011101420,8.98,-4.12,9.88,114.64,0.868
2011101421,9.72,-4.09,10.54,112.8,0.81
2011101422,10.34,-4.05,11.11,111.38,0.836
2011101423,10.8,-4.05,11.54,110.56,0.825
2011101500,11.05,-4.15,11.81,110.58,0.772
2011101701,9.24,-1.59,9.37,99.76,0.91
2011101702,9.32,-1.1,9.38,96.75,0.894
2011101703,9.31,-0.66,9.34,94.02,0.852
2011101704,9.12,-0.32,9.13,92.0,0.857
2011101705,8.84,-0.05,8.84,90.34,0.873
2011101706,8.63,0.21,8.63,88.59,0.857
2011101707,8.61,0.51,8.63,86.62,0.884
2011101708,8.81,0.73,8.84,85.3,0.899
2011101709,9.21,0.72,9.24,85.55,0.884
2011101710,9.75,0.4,9.76,87.64,0.862
2011101711,10.19,-0.05,10.19,90.31,0.878
2011101712,10.23,-0.42,10.23,92.36,0.868
2011101713,9.41,-2.52,9.75,104.99,0.862
2011101714,9.55,-3.58,10.2,110.54,0.868
2011101715,9.82,-4.26,10.71,113.44,0.868
2011101716,10.07,-4.26,10.94,112.95,0.836
2011101717,10.19,-3.84,10.89,110.64,0.831
2011101718,10.12,-3.37,10.66,108.43,0.847
2011101719,9.79,-3.16,10.29,107.88,0.836
2011101720,9.35,-3.18,9.87,108.81,0.847
2011101721,8.92,-3.34,9.53,110.51,0.868
2011101722,8.63,-3.53,9.33,112.24,0.878
2011101723,8.37,-3.68,9.15,113.73,0.873
2011101800,7.98,-3.72,8.81,114.99,0.894
2011101801,7.56,-3.57,8.36,115.25,0.894
2011101802,6.84,-3.77,7.81,118.86,0.889
2011101803,6.07,-3.93,7.23,122.95,0.857
2011101804,5.39,-4.02,6.72,126.72,0.841
2011101805,4.85,-4.0,6.29,129.57,0.841
2011101806,4.47,-3.88,5.92,130.96,0.804
2011101807,4.27,-3.64,5.61,130.46,0.783
2011101808,4.22,-3.37,5.4,128.62,0.783
2011101809,4.3,-3.17,5.34,126.45,0.735
2011101810,4.45,-3.13,5.44,125.16,0.704
2011101811,4.56,-3.26,5.61,125.6,0.735
2011101812,4.48,-3.56,5.72,128.43,0.619
2011102013,-4.99,-8.75,10.08,209.69,0.873
2011102014,-4.93,-8.91,10.19,208.96,0.878
2011102015,-4.67,-8.9,10.05,207.7,0.831
2011102016,-4.18,-8.75,9.7,205.55,0.778
2011102017,-3.57,-8.5,9.22,202.76,0.667
2011102018,-2.97,-8.23,8.75,199.82,0.64
2011102019,-2.48,-7.97,8.35,197.29,0.688
2011102020,-2.09,-7.79,8.06,195.03,0.693
2011102021,-1.73,-7.71,7.9,192.66,0.693
2011102022,-1.36,-7.74,7.86,189.96,0.667
2011102023,-0.98,-7.76,7.82,187.19,0.656
2011102100,-0.61,-7.62,7.65,184.59,0.667
2011102101,0.64,-6.9,6.93,174.74,0.704
2011102102,0.83,-6.75,6.8,173.03,0.709
2011102103,0.96,-6.45,6.52,171.53,0.709
2011102104,1.06,-5.98,6.07,169.93,0.656
2011102105,1.14,-5.43,5.55,168.09,0.545
2011102106,1.23,-4.93,5.08,166.03,0.487
2011102107,1.32,-4.58,4.77,163.97,0.54
2011102108,1.41,-4.37,4.59,162.14,0.593
2011102109,1.49,-4.24,4.49,160.68,0.434
2011102110,1.55,-4.16,4.44,159.58,0.37
2011102111,1.62,-4.12,4.42,158.53,0.339
2011102112,1.73,-4.11,4.47,157.14,0.333
2011102113,1.8,-4.0,4.38,155.82,0.28
2011102114,2.38,-4.22,4.84,150.62,0.238
2011102115,3.09,-4.33,5.32,144.48,0.312
2011102116,3.84,-4.17,5.67,137.31,0.354
2011102117,4.55,-3.89,5.99,130.51,0.381
2011102118,5.14,-3.74,6.35,126.03,0.317
2011102119,5.53,-3.86,6.74,124.92,0.328
2011102120,5.64,-4.04,6.94,125.6,0.376
2011102121,5.41,-3.98,6.72,126.29,0.45
2011102122,4.83,-3.46,5.94,125.66,0.365
2011102123,4.1,-2.71,4.91,123.51,0.275
2011102200,3.5,-2.03,4.05,120.18,0.296
2011102401,-0.18,3.52,3.53,357.04,0.138
2011102402,0.16,3.67,3.68,2.47,0.185
2011102403,0.79,3.58,3.67,12.4,0.217
2011102404,1.71,3.0,3.45,29.78,0.127
2011102405,2.74,2.02,3.41,53.54,0.222
2011102406,3.61,0.86,3.71,76.66,0.381
2011102407,4.15,-0.31,4.16,94.27,0.317
2011102408,4.38,-1.25,4.56,105.92,0.291
2011102409,4.44,-1.74,4.77,111.33,0.127
2011102410,4.45,-1.63,4.74,110.16,0.429
2011102411,4.56,-1.22,4.72,104.95,0.884
2011102412,4.97,-0.87,5.05,99.93,0.926
2011102413,6.53,-2.32,6.93,109.57,0.91
2011102414,7.21,-2.43,7.6,108.64,0.894
2011102415,7.74,-2.73,8.21,109.42,0.873
2011102416,7.83,-3.11,8.43,111.65,0.889
2011102417,7.66,-3.49,8.42,114.48,0.894
2011102418,7.56,-3.81,8.46,116.74,0.899
2011102419,7.72,-4.01,8.7,117.42,0.894
2011102420,7.96,-4.09,8.95,117.22,0.905
2011102421,7.95,-4.09,8.94,117.21,0.926
2011102422,7.5,-4.02,8.51,118.18,0.915
2011102423,6.75,-3.89,7.79,119.96,0.873
2011102500,5.94,-3.71,7.0,122.04,0.81
2011102501,5.78,-3.64,6.83,122.21,0.778
2011102502,5.43,-3.53,6.48,122.99,0.757
2011102503,5.23,-3.54,6.31,124.15,0.688
2011102504,5.11,-3.66,6.29,125.66,0.746
2011102505,4.97,-3.8,6.25,127.44,0.762
2011102506,4.68,-3.86,6.07,129.52,0.804
2011102507,4.17,-3.77,5.62,132.07,0.815
2011102508,3.58,-3.56,5.05,134.84,0.709
2011102509,3.09,-3.31,4.53,136.98,0.608
2011102510,2.82,-3.06,4.17,137.33,0.561
2011102511,2.7,-2.82,3.9,136.19,0.503
2011102512,2.58,-2.55,3.63,134.67,0.344
2011102713,-3.04,-1.01,3.2,251.62,0
2011102714,-2.93,-0.82,3.05,254.3,0
2011102715,-2.37,-0.76,2.49,252.13,0
2011102716,-1.19,-0.91,1.49,232.7,0
2011102717,0.29,-1.21,1.24,166.53,0
2011102718,1.63,-1.59,2.28,134.37,0.005
2011102719,2.48,-2.0,3.18,128.87,0.005
2011102720,2.85,-2.39,3.72,129.99,0.011
2011102721,2.85,-2.76,3.97,134.05,0.021
2011102722,2.58,-3.06,4.0,139.91,0.037
2011102723,2.14,-3.23,3.87,146.52,0.037
2011102800,1.64,-3.18,3.58,152.73,0
2011102801,1.49,-3.36,3.68,156.07,0
2011102802,0.55,-3.38,3.42,170.74,0
2011102803,-0.2,-2.97,2.97,183.82,0.026
2011102804,-0.58,-1.97,2.05,196.31,0.037
2011102805,-0.68,-0.72,0.99,223.55,0.09
2011102806,-0.68,0.33,0.76,296.11,0.095
2011102807,-0.73,0.86,1.12,319.69,0.053
2011102808,-0.86,1.01,1.33,319.46,0.069
2011102809,-1.12,1.08,1.56,313.83,0.111
2011102810,-1.5,1.3,1.98,310.89,0.085
2011102811,-1.83,1.7,2.49,312.87,0.032
2011102812,-1.92,2.26,2.97,319.66,0.037
2011102813,-2.01,1.87,2.74,312.96,0.09
2011102814,-1.77,2.16,2.79,320.64,0.143
2011102815,-1.47,2.49,2.89,329.47,0.18
2011102816,-1.28,2.88,3.15,336.06,0.143
2011102817,-1.12,3.2,3.39,340.7,0.122
